No1,Name1,No2,Name2,distance
32 AG,A/SINGAPORE/1986 MDCK2,20 SR,A/OHIO/9/2015 EXP604-P50,4.365604928624876
32 AG,A/SINGAPORE/1986 MDCK2,21 SR,A/OHIO/9/2015 EXP604-P51,5.19405700030268
32 AG,A/SINGAPORE/1986 MDCK2,22 SR,A/SWINE/ILLINOIS/A01493472/2014 EXP592B-P3,7.4738134902604045
32 AG,A/SINGAPORE/1986 MDCK2,23 SR,A/BRAZIL/11/1978 EXP604-P18,3.308841733540923
32 AG,A/SINGAPORE/1986 MDCK2,24 SR,A/BRAZIL/11/1978 EXP604-P19,4.53123483570963
32 AG,A/SINGAPORE/1986 MDCK2,25 SR,A/TAIWAN/1/1986 EXP604-P38,3.6996711404682228
32 AG,A/SINGAPORE/1986 MDCK2,26 SR,A/TAIWAN/1/1986 EXP604-P39,3.8500563605283378
32 AG,A/SINGAPORE/1986 MDCK2,27 SR,A/BEIJING/262/1995 EXP604-P16,2.4651336157234565
32 AG,A/SINGAPORE/1986 MDCK2,28 SR,A/BEIJING/262/1995 EXP604-P17,3.0609167265952206
32 AG,A/SINGAPORE/1986 MDCK2,29 SR,A/NEW_CALEDONIA/20/1999 EXP527-P460,3.5333318927963924
32 AG,A/SINGAPORE/1986 MDCK2,30 SR,A/NEW_CALEDONIA/20/1999 EXP527-P462,3.246054962395565
32 AG,A/SINGAPORE/1986 MDCK2,31 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P468,4.872292858193164
32 AG,A/SINGAPORE/1986 MDCK2,32 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P471,4.5474339256249365
32 AG,A/SINGAPORE/1986 MDCK2,33 SR,A/CALIFORNIA/4/2009 FLU17-P706,7.4118384566056355
32 AG,A/SINGAPORE/1986 MDCK2,34 SR,A/CALIFORNIA/4/2009 FLU17-P707,6.464160066490205
32 AG,A/SINGAPORE/1986 MDCK2,35 SR,A/MICHIGAN/45/2015 FLU14-P703,5.508023933540509
32 AG,A/SINGAPORE/1986 MDCK2,36 SR,A/MICHIGAN/45/2015 FLU14-P705,5.291736305305238
32 AG,A/SINGAPORE/1986 MDCK2,37 SR,A/SWINE/IOWA/1973 EXP428-P593,4.390893419337199
32 AG,A/SINGAPORE/1986 MDCK2,38 SR,A/SWINE/IOWA/1973 EXP428-P595,4.688774031909232
32 AG,A/SINGAPORE/1986 MDCK2,39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,5.5821125115953745
32 AG,A/SINGAPORE/1986 MDCK2,40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,6.027751694909219
32 AG,A/SINGAPORE/1986 MDCK2,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,6.811470818562883
32 AG,A/SINGAPORE/1986 MDCK2,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,5.772016391894473
32 AG,A/SINGAPORE/1986 MDCK2,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,2.161240142961846
32 AG,A/SINGAPORE/1986 MDCK2,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,2.1791282551521336
32 AG,A/SINGAPORE/1986 MDCK2,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,6.223772310198876
32 AG,A/SINGAPORE/1986 MDCK2,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,5.837343436486314
32 AG,A/SINGAPORE/1986 MDCK2,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,6.3659215191163625
32 AG,A/SINGAPORE/1986 MDCK2,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,5.193261165109315
32 AG,A/SINGAPORE/1986 MDCK2,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,5.579305215381608
32 AG,A/SINGAPORE/1986 MDCK2,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,3.3919174761814186
32 AG,A/SINGAPORE/1986 MDCK2,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,3.3831712483326233
32 AG,A/SINGAPORE/1986 MDCK2,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,3.650395859178056
32 AG,A/SINGAPORE/1986 MDCK2,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,4.275130041960444
32 AG,A/SINGAPORE/1986 MDCK2,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,3.953012482740697
32 AG,A/SINGAPORE/1986 MDCK2,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,4.652239332433214
32 AG,A/SINGAPORE/1986 MDCK2,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,4.461606116348697
32 AG,A/SINGAPORE/1986 MDCK2,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,5.155310715080959
32 AG,A/SINGAPORE/1986 MDCK2,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,3.456639791667492
32 AG,A/SINGAPORE/1986 MDCK2,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,5.221920880295797
32 AG,A/SINGAPORE/1986 MDCK2,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,4.435093062773843
32 AG,A/SINGAPORE/1986 MDCK2,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,3.790203655978893
32 AG,A/SINGAPORE/1986 MDCK2,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,3.798504352815309
32 AG,A/SINGAPORE/1986 MDCK2,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,3.8436222118887713
32 AG,A/SINGAPORE/1986 MDCK2,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,2.863279163646849
32 AG,A/SINGAPORE/1986 MDCK2,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,1.3343063930820385
32 AG,A/SINGAPORE/1986 MDCK2,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,0.7684345265564897
32 AG,A/SINGAPORE/1986 MDCK2,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,2.0563365297988665
32 AG,A/SINGAPORE/1986 MDCK2,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,2.874378787648014
33 AG,A/TAIWAN/1/1986 MDCK2,0 SR,A/SWINE/MINNESOTA/1192/2001 EXP428-P592,8.195874297730358
33 AG,A/TAIWAN/1/1986 MDCK2,1 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P560,7.934922803634437
33 AG,A/TAIWAN/1/1986 MDCK2,2 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P569,8.27523588645309
33 AG,A/TAIWAN/1/1986 MDCK2,3 SR,A/SWINE/KANSAS/00246/2004 EXP428-P578,7.124279449994779
33 AG,A/TAIWAN/1/1986 MDCK2,4 SR,A/SWINE/KANSAS/00246/2004 EXP428-P581,7.760609579401363
33 AG,A/TAIWAN/1/1986 MDCK2,5 SR,A/SWINE/OHIO/511445/2007 EXP467-P821,6.3916914287823765
33 AG,A/TAIWAN/1/1986 MDCK2,6 SR,A/SWINE/OHIO/511445/2007 EXP569-P859,7.164906022867769
33 AG,A/TAIWAN/1/1986 MDCK2,7 SR,A/SWINE/OHIO/511445/2007 EXP569-P860,6.91539847070472
33 AG,A/TAIWAN/1/1986 MDCK2,8 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P868,6.663327117659434
33 AG,A/TAIWAN/1/1986 MDCK2,9 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P869,7.0851895281816555
33 AG,A/TAIWAN/1/1986 MDCK2,10 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P864,6.854081240407951
33 AG,A/TAIWAN/1/1986 MDCK2,11 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P865,7.206981263248301
33 AG,A/TAIWAN/1/1986 MDCK2,12 SR,A/SWINE/OHIO/02026/2008 EXP480-P866,6.5381715844009145
33 AG,A/TAIWAN/1/1986 MDCK2,13 SR,A/SWINE/OHIO/02026/2008 EXP480-P867,7.617493508465991
33 AG,A/TAIWAN/1/1986 MDCK2,14 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P927,7.377454391372612
33 AG,A/TAIWAN/1/1986 MDCK2,15 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P928,7.2863957546440865
33 AG,A/TAIWAN/1/1986 MDCK2,16 SR,A/CALIFORNIA/4/2009 EXP496M-P960,9.510377099874296
33 AG,A/TAIWAN/1/1986 MDCK2,17 SR,A/CALIFORNIA/4/2009 EXP496M-P962,8.885857608363528
33 AG,A/TAIWAN/1/1986 MDCK2,18 SR,A/MEXICO/4108/2009 EXP496M-963,8.545346795734556
33 AG,A/TAIWAN/1/1986 MDCK2,19 SR,A/MEXICO/4108/2009 EXP496M-966,8.640242435035352
33 AG,A/TAIWAN/1/1986 MDCK2,20 SR,A/OHIO/9/2015 EXP604-P50,6.5913178808679636
33 AG,A/TAIWAN/1/1986 MDCK2,21 SR,A/OHIO/9/2015 EXP604-P51,7.2316892935659425
33 AG,A/TAIWAN/1/1986 MDCK2,22 SR,A/SWINE/ILLINOIS/A01493472/2014 EXP592B-P3,9.315111491052782
33 AG,A/TAIWAN/1/1986 MDCK2,23 SR,A/BRAZIL/11/1978 EXP604-P18,2.745984000083071
33 AG,A/TAIWAN/1/1986 MDCK2,24 SR,A/BRAZIL/11/1978 EXP604-P19,3.7223216318709245
33 AG,A/TAIWAN/1/1986 MDCK2,25 SR,A/TAIWAN/1/1986 EXP604-P38,1.233081057945203
33 AG,A/TAIWAN/1/1986 MDCK2,26 SR,A/TAIWAN/1/1986 EXP604-P39,0.9344818331714586
33 AG,A/TAIWAN/1/1986 MDCK2,27 SR,A/BEIJING/262/1995 EXP604-P16,4.4044324830798764
33 AG,A/TAIWAN/1/1986 MDCK2,28 SR,A/BEIJING/262/1995 EXP604-P17,4.946598776914267
33 AG,A/TAIWAN/1/1986 MDCK2,29 SR,A/NEW_CALEDONIA/20/1999 EXP527-P460,6.839009740393385
33 AG,A/TAIWAN/1/1986 MDCK2,30 SR,A/NEW_CALEDONIA/20/1999 EXP527-P462,6.538725940171602
33 AG,A/TAIWAN/1/1986 MDCK2,31 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P468,5.621751287312046
33 AG,A/TAIWAN/1/1986 MDCK2,32 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P471,5.888844042639198
33 AG,A/TAIWAN/1/1986 MDCK2,33 SR,A/CALIFORNIA/4/2009 FLU17-P706,9.125796564135348
33 AG,A/TAIWAN/1/1986 MDCK2,34 SR,A/CALIFORNIA/4/2009 FLU17-P707,8.337166117683779
33 AG,A/TAIWAN/1/1986 MDCK2,35 SR,A/MICHIGAN/45/2015 FLU14-P703,6.6476218705998305
33 AG,A/TAIWAN/1/1986 MDCK2,36 SR,A/MICHIGAN/45/2015 FLU14-P705,6.9337985264033595
33 AG,A/TAIWAN/1/1986 MDCK2,37 SR,A/SWINE/IOWA/1973 EXP428-P593,6.526875443403959
33 AG,A/TAIWAN/1/1986 MDCK2,38 SR,A/SWINE/IOWA/1973 EXP428-P595,6.551575316075227
33 AG,A/TAIWAN/1/1986 MDCK2,39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,6.351411067198758
33 AG,A/TAIWAN/1/1986 MDCK2,40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,6.7792507608886226
33 AG,A/TAIWAN/1/1986 MDCK2,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,4.569090360680582
33 AG,A/TAIWAN/1/1986 MDCK2,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,4.148470696294038
33 AG,A/TAIWAN/1/1986 MDCK2,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,5.598501021851361
33 AG,A/TAIWAN/1/1986 MDCK2,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,5.520137274730603
33 AG,A/TAIWAN/1/1986 MDCK2,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,6.509331515717982
33 AG,A/TAIWAN/1/1986 MDCK2,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,5.984406871027407
33 AG,A/TAIWAN/1/1986 MDCK2,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,8.949330556343503
33 AG,A/TAIWAN/1/1986 MDCK2,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,6.690296225376252
33 AG,A/TAIWAN/1/1986 MDCK2,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,6.8604203827314185
33 AG,A/TAIWAN/1/1986 MDCK2,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,8.010687240450455
33 AG,A/TAIWAN/1/1986 MDCK2,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,5.962254401357452
33 AG,A/TAIWAN/1/1986 MDCK2,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,5.888954469794326
33 AG,A/TAIWAN/1/1986 MDCK2,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,7.666054032650682
33 AG,A/TAIWAN/1/1986 MDCK2,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,7.640888903807594
33 AG,A/TAIWAN/1/1986 MDCK2,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,8.338762936633753
33 AG,A/TAIWAN/1/1986 MDCK2,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,8.17600024691285
33 AG,A/TAIWAN/1/1986 MDCK2,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,8.599417481608615
33 AG,A/TAIWAN/1/1986 MDCK2,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,7.015287260551219
33 AG,A/TAIWAN/1/1986 MDCK2,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,9.159941236673372
33 AG,A/TAIWAN/1/1986 MDCK2,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,8.276381493144441
33 AG,A/TAIWAN/1/1986 MDCK2,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,5.9717466917022834
33 AG,A/TAIWAN/1/1986 MDCK2,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,6.328999329702499
33 AG,A/TAIWAN/1/1986 MDCK2,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,7.462748775469162
33 AG,A/TAIWAN/1/1986 MDCK2,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,6.477456354242936
33 AG,A/TAIWAN/1/1986 MDCK2,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,5.782902062630612
33 AG,A/TAIWAN/1/1986 MDCK2,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,5.166650445372451
33 AG,A/TAIWAN/1/1986 MDCK2,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,4.482137178971107
33 AG,A/TAIWAN/1/1986 MDCK2,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,4.442245604911432
34 AG,A/TEXAS/36/1991 MDCK2,0 SR,A/SWINE/MINNESOTA/1192/2001 EXP428-P592,7.949351113204668
34 AG,A/TEXAS/36/1991 MDCK2,1 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P560,7.794204189875152
34 AG,A/TEXAS/36/1991 MDCK2,2 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P569,8.092376011289739
34 AG,A/TEXAS/36/1991 MDCK2,3 SR,A/SWINE/KANSAS/00246/2004 EXP428-P578,7.027359418661746
34 AG,A/TEXAS/36/1991 MDCK2,4 SR,A/SWINE/KANSAS/00246/2004 EXP428-P581,7.371363373413234
34 AG,A/TEXAS/36/1991 MDCK2,5 SR,A/SWINE/OHIO/511445/2007 EXP467-P821,6.112903879341145
34 AG,A/TEXAS/36/1991 MDCK2,6 SR,A/SWINE/OHIO/511445/2007 EXP569-P859,6.907451500298659
34 AG,A/TEXAS/36/1991 MDCK2,7 SR,A/SWINE/OHIO/511445/2007 EXP569-P860,6.524372402941755
34 AG,A/TEXAS/36/1991 MDCK2,8 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P868,6.207795895675865
34 AG,A/TEXAS/36/1991 MDCK2,9 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P869,6.738440969944831
34 AG,A/TEXAS/36/1991 MDCK2,10 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P864,6.693023549753858
34 AG,A/TEXAS/36/1991 MDCK2,11 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P865,6.891699893313021
34 AG,A/TEXAS/36/1991 MDCK2,12 SR,A/SWINE/OHIO/02026/2008 EXP480-P866,6.25861218625545
34 AG,A/TEXAS/36/1991 MDCK2,13 SR,A/SWINE/OHIO/02026/2008 EXP480-P867,7.0450590434421025
34 AG,A/TEXAS/36/1991 MDCK2,14 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P927,7.035578113937565
34 AG,A/TEXAS/36/1991 MDCK2,15 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P928,7.008174614719752
34 AG,A/TEXAS/36/1991 MDCK2,16 SR,A/CALIFORNIA/4/2009 EXP496M-P960,9.287591401150564
34 AG,A/TEXAS/36/1991 MDCK2,17 SR,A/CALIFORNIA/4/2009 EXP496M-P962,8.68461700761316
34 AG,A/TEXAS/36/1991 MDCK2,18 SR,A/MEXICO/4108/2009 EXP496M-963,8.337387689937959
34 AG,A/TEXAS/36/1991 MDCK2,19 SR,A/MEXICO/4108/2009 EXP496M-966,8.507398443757339
34 AG,A/TEXAS/36/1991 MDCK2,20 SR,A/OHIO/9/2015 EXP604-P50,5.901063667548518
34 AG,A/TEXAS/36/1991 MDCK2,21 SR,A/OHIO/9/2015 EXP604-P51,6.538913884765013
34 AG,A/TEXAS/36/1991 MDCK2,22 SR,A/SWINE/ILLINOIS/A01493472/2014 EXP592B-P3,9.012757206469141
34 AG,A/TEXAS/36/1991 MDCK2,23 SR,A/BRAZIL/11/1978 EXP604-P18,3.0260453064299777
34 AG,A/TEXAS/36/1991 MDCK2,24 SR,A/BRAZIL/11/1978 EXP604-P19,4.263614922682336
34 AG,A/TEXAS/36/1991 MDCK2,25 SR,A/TAIWAN/1/1986 EXP604-P38,0.5851118778248381
34 AG,A/TEXAS/36/1991 MDCK2,26 SR,A/TAIWAN/1/1986 EXP604-P39,0.4711821051640051
34 AG,A/TEXAS/36/1991 MDCK2,27 SR,A/BEIJING/262/1995 EXP604-P16,3.602895512945414
34 AG,A/TEXAS/36/1991 MDCK2,28 SR,A/BEIJING/262/1995 EXP604-P17,4.069128221688947
34 AG,A/TEXAS/36/1991 MDCK2,29 SR,A/NEW_CALEDONIA/20/1999 EXP527-P460,6.0240310501335355
34 AG,A/TEXAS/36/1991 MDCK2,30 SR,A/NEW_CALEDONIA/20/1999 EXP527-P462,5.734865428602013
34 AG,A/TEXAS/36/1991 MDCK2,31 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P468,4.6526905661221685
34 AG,A/TEXAS/36/1991 MDCK2,32 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P471,4.922634543388722
34 AG,A/TEXAS/36/1991 MDCK2,33 SR,A/CALIFORNIA/4/2009 FLU17-P706,8.897192316045123
34 AG,A/TEXAS/36/1991 MDCK2,34 SR,A/CALIFORNIA/4/2009 FLU17-P707,8.030236564723236
34 AG,A/TEXAS/36/1991 MDCK2,35 SR,A/MICHIGAN/45/2015 FLU14-P703,6.588969758858664
34 AG,A/TEXAS/36/1991 MDCK2,36 SR,A/MICHIGAN/45/2015 FLU14-P705,6.756459888316807
34 AG,A/TEXAS/36/1991 MDCK2,37 SR,A/SWINE/IOWA/1973 EXP428-P593,6.072982405661817
34 AG,A/TEXAS/36/1991 MDCK2,38 SR,A/SWINE/IOWA/1973 EXP428-P595,6.056544365612501
34 AG,A/TEXAS/36/1991 MDCK2,39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,6.053461975618124
34 AG,A/TEXAS/36/1991 MDCK2,40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,6.501642664976473
34 AG,A/TEXAS/36/1991 MDCK2,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,4.414785688526051
34 AG,A/TEXAS/36/1991 MDCK2,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,3.8557970982188263
34 AG,A/TEXAS/36/1991 MDCK2,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,4.824387455213086
34 AG,A/TEXAS/36/1991 MDCK2,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,4.737090729953427
34 AG,A/TEXAS/36/1991 MDCK2,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,6.632819196114622
34 AG,A/TEXAS/36/1991 MDCK2,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,6.144106136524086
34 AG,A/TEXAS/36/1991 MDCK2,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,9.000128214349143
34 AG,A/TEXAS/36/1991 MDCK2,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,6.542920143036967
34 AG,A/TEXAS/36/1991 MDCK2,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,6.725801067832319
34 AG,A/TEXAS/36/1991 MDCK2,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,7.5526634476212235
34 AG,A/TEXAS/36/1991 MDCK2,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,5.734349433236953
34 AG,A/TEXAS/36/1991 MDCK2,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,5.7710845066598075
34 AG,A/TEXAS/36/1991 MDCK2,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,7.32064233864905
34 AG,A/TEXAS/36/1991 MDCK2,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,7.274571711319534
34 AG,A/TEXAS/36/1991 MDCK2,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,8.034721252313783
34 AG,A/TEXAS/36/1991 MDCK2,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,7.857628184472748
34 AG,A/TEXAS/36/1991 MDCK2,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,8.49662508376481
34 AG,A/TEXAS/36/1991 MDCK2,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,6.794809089839619
34 AG,A/TEXAS/36/1991 MDCK2,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,8.749360546851035
34 AG,A/TEXAS/36/1991 MDCK2,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,8.01051220027997
34 AG,A/TEXAS/36/1991 MDCK2,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,5.85225013473418
34 AG,A/TEXAS/36/1991 MDCK2,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,6.155253820024784
34 AG,A/TEXAS/36/1991 MDCK2,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,7.079556753412838
34 AG,A/TEXAS/36/1991 MDCK2,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,6.0353019982357665
34 AG,A/TEXAS/36/1991 MDCK2,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,5.390308946725326
34 AG,A/TEXAS/36/1991 MDCK2,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,4.742660671791574
34 AG,A/TEXAS/36/1991 MDCK2,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,4.266908339099848
34 AG,A/TEXAS/36/1991 MDCK2,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,4.338490629186695
35 AG,A/BEIJING/262/1995 MDCK2,0 SR,A/SWINE/MINNESOTA/1192/2001 EXP428-P592,9.59568104489538
35 AG,A/BEIJING/262/1995 MDCK2,1 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P560,9.695219352133856
35 AG,A/BEIJING/262/1995 MDCK2,2 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P569,9.907463408117
35 AG,A/BEIJING/262/1995 MDCK2,3 SR,A/SWINE/KANSAS/00246/2004 EXP428-P578,9.794916260266815
35 AG,A/BEIJING/262/1995 MDCK2,4 SR,A/SWINE/KANSAS/00246/2004 EXP428-P581,8.635938718850436
35 AG,A/BEIJING/262/1995 MDCK2,5 SR,A/SWINE/OHIO/511445/2007 EXP467-P821,8.725533184919573
35 AG,A/BEIJING/262/1995 MDCK2,6 SR,A/SWINE/OHIO/511445/2007 EXP569-P859,9.279792144631726
35 AG,A/BEIJING/262/1995 MDCK2,7 SR,A/SWINE/OHIO/511445/2007 EXP569-P860,8.797248518695024
35 AG,A/BEIJING/262/1995 MDCK2,8 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P868,7.952482409396444
35 AG,A/BEIJING/262/1995 MDCK2,9 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P869,8.520486685249343
35 AG,A/BEIJING/262/1995 MDCK2,10 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P864,9.0418953080354
35 AG,A/BEIJING/262/1995 MDCK2,11 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P865,8.969267203283092
35 AG,A/BEIJING/262/1995 MDCK2,12 SR,A/SWINE/OHIO/02026/2008 EXP480-P866,8.520638186074121
35 AG,A/BEIJING/262/1995 MDCK2,13 SR,A/SWINE/OHIO/02026/2008 EXP480-P867,8.009678056913504
35 AG,A/BEIJING/262/1995 MDCK2,14 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P927,7.826271942134345
35 AG,A/BEIJING/262/1995 MDCK2,15 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P928,7.712555075656113
35 AG,A/BEIJING/262/1995 MDCK2,16 SR,A/CALIFORNIA/4/2009 EXP496M-P960,10.832347162822758
35 AG,A/BEIJING/262/1995 MDCK2,17 SR,A/CALIFORNIA/4/2009 EXP496M-P962,10.261375039470995
35 AG,A/BEIJING/262/1995 MDCK2,18 SR,A/MEXICO/4108/2009 EXP496M-963,9.728334397141266
35 AG,A/BEIJING/262/1995 MDCK2,19 SR,A/MEXICO/4108/2009 EXP496M-966,10.024176840838162
35 AG,A/BEIJING/262/1995 MDCK2,20 SR,A/OHIO/9/2015 EXP604-P50,6.013241023487694
35 AG,A/BEIJING/262/1995 MDCK2,21 SR,A/OHIO/9/2015 EXP604-P51,6.753322500428199
35 AG,A/BEIJING/262/1995 MDCK2,22 SR,A/SWINE/ILLINOIS/A01493472/2014 EXP592B-P3,9.915377986585915
35 AG,A/BEIJING/262/1995 MDCK2,23 SR,A/BRAZIL/11/1978 EXP604-P18,5.155605335365782
35 AG,A/BEIJING/262/1995 MDCK2,24 SR,A/BRAZIL/11/1978 EXP604-P19,6.3537366505123405
35 AG,A/BEIJING/262/1995 MDCK2,25 SR,A/TAIWAN/1/1986 EXP604-P38,4.275291374802497
35 AG,A/BEIJING/262/1995 MDCK2,26 SR,A/TAIWAN/1/1986 EXP604-P39,4.686997812218323
35 AG,A/BEIJING/262/1995 MDCK2,27 SR,A/BEIJING/262/1995 EXP604-P16,1.556619840391591
